step,train_loss,train_accuracy,train_specificity,train_sensitivity,train_precision,train_recall,train_f1_score,val_loss,val_accuracy,val_specificity,val_sensitivity,val_precision,val_recall,val_f1_score
1000,0.05502517521381378,0.92,0.8620689655172413,0.9436619718309859,0.9436619718309859,0.9436619718309859,0.9436619718309859,0.0910346542975618,0.8422791081750619,0.6627906976744186,0.9134948096885813,0.8722466960352423,0.9134948096885813,0.8923943661971832
1100,0.0684114471077919,0.88,0.65625,0.9852941176470589,0.8589743589743589,0.9852941176470589,0.9178082191780821,0.09065236651712487,0.8439306358381503,0.6627906976744186,0.9158016147635525,0.8725274725274725,0.9158016147635525,0.8936409679234665
1200,0.060181330889463425,0.89,0.7083333333333334,0.9473684210526315,0.9113924050632911,0.9473684210526315,0.9290322580645162,0.09073102330200038,0.8431048720066061,0.6802325581395349,0.9077277970011534,0.8773690078037905,0.9077277970011534,0.8922902494331065
1300,0.09601282328367233,0.83,0.6111111111111112,0.953125,0.8133333333333334,0.953125,0.8776978417266187,0.09122753011073642,0.8488852188274154,0.7034883720930233,0.9065743944636678,0.8851351351351351,0.9065743944636678,0.8957264957264957
1400,0.06147352606058121,0.9,0.7666666666666667,0.9571428571428572,0.9054054054054054,0.9571428571428572,0.9305555555555555,0.0914299870467869,0.847233691164327,0.7063953488372093,0.903114186851211,0.8857466063348416,0.903114186851211,0.894346087949743
1500,0.07125566899776459,0.89,0.7419354838709677,0.9565217391304348,0.8918918918918919,0.9565217391304348,0.9230769230769231,0.09087641401277972,0.8505367464905037,0.6976744186046512,0.9111880046136102,0.883668903803132,0.9111880046136102,0.8972174900624647
1600,0.07411733269691467,0.87,0.696969696969697,0.9552238805970149,0.8648648648648649,0.9552238805970149,0.9078014184397162,0.0917431790856834,0.8497109826589595,0.6976744186046512,0.9100346020761245,0.883538633818589,0.9100346020761245,0.8965909090909091
1700,0.057315643876791,0.92,0.8928571428571429,0.9305555555555556,0.9571428571428572,0.9305555555555556,0.943661971830986,0.09158544741356368,0.8554913294797688,0.7122093023255814,0.9123414071510957,0.8887640449438202,0.9123414071510957,0.900398406374502
1800,0.07537800073623657,0.87,0.7647058823529411,0.9242424242424242,0.8840579710144928,0.9242424242424242,0.9037037037037037,0.0919844520064887,0.8554913294797688,0.6947674418604651,0.9192618223760092,0.8835920177383592,0.9192618223760092,0.9010740531373657
1900,0.05980552360415459,0.88,0.7,0.9571428571428572,0.881578947368421,0.9571428571428572,0.9178082191780822,0.09190571870492861,0.8604459124690339,0.7209302325581395,0.9158016147635525,0.8921348314606742,0.9158016147635525,0.9038133181559476
2000,0.06293032318353653,0.88,0.7586206896551724,0.9295774647887324,0.9041095890410958,0.9295774647887324,0.9166666666666666,0.09316254308852158,0.8530140379851362,0.7180232558139535,0.9065743944636678,0.8901472253680635,0.9065743944636678,0.8982857142857144
2100,0.06220056116580963,0.88,0.7948717948717948,0.9344262295081968,0.8769230769230769,0.9344262295081968,0.9047619047619049,0.09408532363513318,0.8587943848059455,0.7441860465116279,0.9042675893886967,0.8990825688073395,0.9042675893886967,0.9016676250718804
2200,0.055945102125406265,0.9,0.8064516129032258,0.9420289855072463,0.9154929577464789,0.9420289855072463,0.9285714285714286,0.09619684442699014,0.8579686209744013,0.7267441860465116,0.9100346020761245,0.8935447338618346,0.9100346020761245,0.9017142857142856
2300,0.049934033304452896,0.91,0.8148148148148148,0.9452054794520548,0.9324324324324325,0.9452054794520548,0.9387755102040816,0.09518582402595388,0.8554913294797688,0.7354651162790697,0.903114186851211,0.8958810068649885,0.903114186851211,0.8994830557151061
2400,0.04998362436890602,0.93,0.84,0.96,0.9473684210526315,0.96,0.9536423841059603,0.09665770448723995,0.8571428571428571,0.6976744186046512,0.9204152249134948,0.88470066518847,0.9204152249134948,0.9022046353872244
2500,0.06493587791919708,0.86,0.7407407407407407,0.9041095890410958,0.9041095890410958,0.9041095890410958,0.9041095890410958,0.09625218944878706,0.8579686209744013,0.7180232558139535,0.9134948096885813,0.890888638920135,0.9134948096885813,0.9020501138952164
2600,0.09868745505809784,0.84,0.6666666666666666,0.9375,0.8333333333333334,0.9375,0.8823529411764706,0.09659703456590953,0.8538398018166804,0.7093023255813954,0.9111880046136102,0.8876404494382022,0.9111880046136102,0.8992601024473534
2700,0.05277755856513977,0.91,0.8214285714285714,0.9444444444444444,0.9315068493150684,0.9444444444444444,0.9379310344827586,0.09681470322062047,0.8596201486374897,0.7267441860465116,0.9123414071510957,0.8937853107344633,0.9123414071510957,0.9029680365296805
2800,0.06813310086727142,0.82,0.6857142857142857,0.8923076923076924,0.8405797101449275,0.8923076923076924,0.8656716417910447,0.09769712774310545,0.8587943848059455,0.7296511627906976,0.9100346020761245,0.8945578231292517,0.9100346020761245,0.902229845626072
2900,0.044179968535900116,0.93,0.9166666666666666,0.9342105263157895,0.9726027397260274,0.9342105263157895,0.9530201342281879,0.09955598763674876,0.8571428571428571,0.7296511627906976,0.9077277970011534,0.8943181818181818,0.9077277970011534,0.900973096737264
3000,0.06835780292749405,0.9,0.7407407407407407,0.958904109589041,0.9090909090909091,0.958904109589041,0.9333333333333333,0.1001661193569768,0.8596201486374897,0.7209302325581395,0.9146482122260668,0.8920134983127109,0.9146482122260668,0.9031890660592256
3100,0.054135579615831375,0.91,0.8214285714285714,0.9444444444444444,0.9315068493150684,0.9444444444444444,0.9379310344827586,0.10022202974853271,0.8678777869529315,0.7761627906976745,0.9042675893886967,0.9105691056910569,0.9042675893886967,0.9074074074074074
3200,0.07042555510997772,0.88,0.7142857142857143,0.9444444444444444,0.8947368421052632,0.9444444444444444,0.918918918918919,0.10117135346796605,0.8620974401321222,0.7063953488372093,0.9238754325259516,0.8880266075388027,0.9238754325259516,0.9055963821368005
3300,0.06460275501012802,0.87,0.7037037037037037,0.9315068493150684,0.8947368421052632,0.9315068493150684,0.912751677852349,0.09937079146610382,0.8662262592898431,0.7238372093023255,0.922722029988466,0.8938547486033519,0.922722029988466,0.9080590238365494
3400,0.055251073092222214,0.91,0.8461538461538461,0.9324324324324325,0.9452054794520548,0.9324324324324325,0.9387755102040816,0.0991640004918162,0.8637489677952106,0.7296511627906976,0.916955017301038,0.8952702702702703,0.916955017301038,0.905982905982906
3500,0.061956338584423065,0.92,0.8,0.96,0.935064935064935,0.96,0.9473684210526316,0.10158964536208044,0.8662262592898431,0.7354651162790697,0.9181084198385236,0.8974069898534386,0.9181084198385236,0.9076396807297606
3600,0.060310810804367065,0.88,0.696969696969697,0.9701492537313433,0.8666666666666667,0.9701492537313433,0.915492957746479,0.10074585919490116,0.8670520231213873,0.7238372093023255,0.9238754325259516,0.8939732142857143,0.9238754325259516,0.9086783891094726
3700,0.04907011613249779,0.93,0.8,0.9857142857142858,0.92,0.9857142857142858,0.9517241379310346,0.10217821460667152,0.8654004954582989,0.7209302325581395,0.922722029988466,0.8928571428571429,0.922722029988466,0.9075439591605218
3800,0.0571688637137413,0.93,0.84375,0.9705882352941176,0.9295774647887324,0.9705882352941176,0.9496402877697842,0.10217903328780795,0.8687035507844756,0.747093023255814,0.916955017301038,0.9013605442176871,0.916955017301038,0.9090909090909092
3900,0.05243882164359093,0.89,0.7083333333333334,0.9473684210526315,0.9113924050632911,0.9473684210526315,0.9290322580645162,0.10371226064247852,0.8670520231213873,0.7383720930232558,0.9181084198385236,0.8984198645598194,0.9181084198385236,0.908157444381061
4000,0.060233280062675476,0.88,0.7307692307692307,0.9324324324324325,0.9078947368421053,0.9324324324324325,0.92,0.10583160036993483,0.8587943848059455,0.7093023255813954,0.9181084198385236,0.8883928571428571,0.9181084198385236,0.9030062393647191
4100,0.05896217003464699,0.88,0.7272727272727273,0.9552238805970149,0.8767123287671232,0.9552238805970149,0.9142857142857143,0.10547802981965826,0.8629232039636664,0.7325581395348837,0.9146482122260668,0.896045197740113,0.9146482122260668,0.9052511415525115
4200,0.03868135064840317,0.94,0.8888888888888888,0.958904109589041,0.958904109589041,0.958904109589041,0.958904109589041,0.10339208881304864,0.861271676300578,0.7180232558139535,0.9181084198385236,0.8913773796192609,0.9181084198385236,0.9045454545454547
4300,0.05511064454913139,0.9,0.782608695652174,0.935064935064935,0.935064935064935,0.935064935064935,0.935064935064935,0.10578202304287587,0.8678777869529315,0.75,0.9146482122260668,0.9021615472127418,0.9146482122260668,0.9083619702176402
4400,0.056148745119571686,0.91,0.7777777777777778,0.9390243902439024,0.9506172839506173,0.9390243902439024,0.9447852760736196,0.10589918659580475,0.8554913294797688,0.7238372093023255,0.9077277970011534,0.8922902494331065,0.9077277970011534,0.8999428244711263
4500,0.051954444497823715,0.92,0.8387096774193549,0.9565217391304348,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.1068830001333258,0.8645747316267548,0.7296511627906976,0.9181084198385236,0.8953880764904387,0.9181084198385236,0.9066059225512528
4600,0.04340893775224686,0.94,0.9666666666666667,0.9285714285714286,0.9848484848484849,0.9285714285714286,0.9558823529411765,0.10613682505924903,0.856317093311313,0.7151162790697675,0.9123414071510957,0.889763779527559,0.9123414071510957,0.9009111617312071
4700,0.05312531068921089,0.92,0.9130434782608695,0.922077922077922,0.9726027397260274,0.922077922077922,0.9466666666666667,0.1106478194290405,0.8629232039636664,0.7587209302325582,0.9042675893886967,0.9042675893886967,0.9042675893886967,0.9042675893886967
4800,0.06681467592716217,0.86,0.7916666666666666,0.881578947368421,0.9305555555555556,0.881578947368421,0.9054054054054054,0.11034279840731404,0.8571428571428571,0.7441860465116279,0.9019607843137255,0.8988505747126436,0.9019607843137255,0.9004029936672424
4900,0.04655123129487038,0.92,0.8387096774193549,0.9565217391304348,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.10838111849918412,0.8554913294797688,0.7267441860465116,0.9065743944636678,0.8931818181818182,0.9065743944636678,0.8998282770463651
5000,0.047102924436330795,0.91,0.8695652173913043,0.922077922077922,0.9594594594594594,0.922077922077922,0.9403973509933775,0.10919573048036942,0.8497109826589595,0.7325581395348837,0.8961937716262975,0.8941311852704258,0.8961937716262975,0.8951612903225807
5100,0.03926580771803856,0.98,0.9230769230769231,1.0,0.9736842105263158,1.0,0.9866666666666666,0.10821317256363358,0.8604459124690339,0.7180232558139535,0.916955017301038,0.8912556053811659,0.916955017301038,0.9039226833428085
5200,0.06500834971666336,0.9,0.8214285714285714,0.9305555555555556,0.9305555555555556,0.9305555555555556,0.9305555555555556,0.11110926503565298,0.8546655656482246,0.7267441860465116,0.9054209919261822,0.8930602957906713,0.9054209919261822,0.8991981672394044
5300,0.045563291758298874,0.92,0.8275862068965517,0.9577464788732394,0.9315068493150684,0.9577464788732394,0.9444444444444444,0.10944485915714863,0.8596201486374897,0.7267441860465116,0.9123414071510957,0.8937853107344633,0.9123414071510957,0.9029680365296805
5400,0.05110957473516464,0.94,0.8387096774193549,0.9855072463768116,0.9315068493150684,0.9855072463768116,0.9577464788732394,0.11178332957632958,0.8587943848059455,0.7034883720930233,0.9204152249134948,0.8866666666666667,0.9204152249134948,0.903225806451613
5500,0.05763363465666771,0.9,0.7878787878787878,0.9552238805970149,0.9014084507042254,0.9552238805970149,0.927536231884058,0.11220045409662815,0.8513625103220479,0.7209302325581395,0.903114186851211,0.8907849829351536,0.903114186851211,0.8969072164948453
5600,0.04502590745687485,0.92,0.7931034482758621,0.971830985915493,0.92,0.971830985915493,0.9452054794520549,0.1118118608159487,0.8587943848059455,0.7180232558139535,0.9146482122260668,0.8910112359550562,0.9146482122260668,0.902675014228799
5700,0.03681103140115738,0.94,0.8571428571428571,0.9620253164556962,0.9620253164556962,0.9620253164556962,0.9620253164556962,0.11277782176954958,0.8546655656482246,0.7209302325581395,0.9077277970011534,0.8912797281993206,0.9077277970011534,0.8994285714285715
5800,0.04429587721824646,0.92,0.8461538461538461,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.11106968022206215,0.856317093311313,0.7209302325581395,0.9100346020761245,0.8915254237288136,0.9100346020761245,0.9006849315068494
5900,0.04204443469643593,0.95,0.9428571428571428,0.9538461538461539,0.96875,0.9538461538461539,0.9612403100775193,0.11094805988745945,0.8620974401321222,0.7296511627906976,0.9146482122260668,0.8950338600451467,0.9146482122260668,0.9047347404449516
6000,0.0751594826579094,0.86,0.7941176470588235,0.8939393939393939,0.8939393939393939,0.8939393939393939,0.8939393939393939,0.11469564389260593,0.8538398018166804,0.7093023255813954,0.9111880046136102,0.8876404494382022,0.9111880046136102,0.8992601024473534
6100,0.04242374375462532,0.92,0.8333333333333334,0.9571428571428572,0.9305555555555556,0.9571428571428572,0.943661971830986,0.11340521752866098,0.8521882741535921,0.688953488372093,0.916955017301038,0.8813747228381374,0.916955017301038,0.8988128886376483
6200,0.047059301286935806,0.92,0.7931034482758621,0.971830985915493,0.92,0.971830985915493,0.9452054794520549,0.11699206588905034,0.8488852188274154,0.7180232558139535,0.9008073817762399,0.8895216400911162,0.9008073817762399,0.8951289398280802
6300,0.06926698237657547,0.9,0.7142857142857143,0.9722222222222222,0.8974358974358975,0.9722222222222222,0.9333333333333333,0.11742495366786539,0.8530140379851362,0.7063953488372093,0.9111880046136102,0.8866442199775533,0.9111880046136102,0.8987485779294653
6400,0.04432760551571846,0.94,0.9487179487179487,0.9344262295081968,0.9661016949152542,0.9344262295081968,0.95,0.12024389200826471,0.8579686209744013,0.7354651162790697,0.9065743944636678,0.8962371721778791,0.9065743944636678,0.9013761467889909
6500,0.038451746106147766,0.95,0.8333333333333334,0.975609756097561,0.963855421686747,0.975609756097561,0.9696969696969697,0.11600096510408986,0.8505367464905037,0.6918604651162791,0.9134948096885813,0.8819599109131403,0.9134948096885813,0.8974504249291784
6600,0.055375028401613235,0.92,0.84,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.11605220282778471,0.8538398018166804,0.7296511627906976,0.903114186851211,0.8938356164383562,0.903114186851211,0.8984509466437178
6700,0.04616866260766983,0.93,0.8518518518518519,0.958904109589041,0.9459459459459459,0.958904109589041,0.9523809523809523,0.11494894556958103,0.8579686209744013,0.7296511627906976,0.908881199538639,0.8944381384790011,0.908881199538639,0.9016018306636155
6800,0.040345143526792526,0.95,0.8181818181818182,0.9871794871794872,0.9506172839506173,0.9871794871794872,0.9685534591194969,0.1197322972184929,0.8571428571428571,0.7093023255813954,0.9158016147635525,0.8881431767337807,0.9158016147635525,0.9017603634298694
6900,0.04515630379319191,0.98,0.9354838709677419,1.0,0.971830985915493,1.0,0.9857142857142858,0.11726566145830479,0.8538398018166804,0.7122093023255814,0.9100346020761245,0.8885135135135135,0.9100346020761245,0.8991452991452991
7000,0.06469010561704636,0.92,0.8125,0.9705882352941176,0.9166666666666666,0.9705882352941176,0.9428571428571428,0.11949816161864021,0.8538398018166804,0.7122093023255814,0.9100346020761245,0.8885135135135135,0.9100346020761245,0.8991452991452991
7100,0.05222805589437485,0.93,0.7307692307692307,1.0,0.9135802469135802,1.0,0.9548387096774192,0.11751689051591166,0.856317093311313,0.7151162790697675,0.9123414071510957,0.889763779527559,0.9123414071510957,0.9009111617312071
7200,0.031252630054950714,0.96,0.9230769230769231,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.11553039826998646,0.8596201486374897,0.7238372093023255,0.9134948096885813,0.8928974069898534,0.9134948096885813,0.9030786773090079
7300,0.05242612957954407,0.91,0.825,0.9666666666666667,0.8923076923076924,0.9666666666666667,0.928,0.12003953695731069,0.8513625103220479,0.7238372093023255,0.9019607843137255,0.8916761687571265,0.9019607843137255,0.8967889908256881
7400,0.047026827931404114,0.94,0.8571428571428571,0.9620253164556962,0.9620253164556962,0.9620253164556962,0.9620253164556962,0.11834162791930415,0.8571428571428571,0.7238372093023255,0.9100346020761245,0.8925339366515838,0.9100346020761245,0.9011993146773273
7500,0.043447524309158325,0.92,0.896551724137931,0.9295774647887324,0.9565217391304348,0.9295774647887324,0.9428571428571428,0.11874262850230087,0.8554913294797688,0.7209302325581395,0.908881199538639,0.8914027149321267,0.908881199538639,0.9000571102227299
7600,0.06927651166915894,0.88,0.8076923076923077,0.9054054054054054,0.9305555555555556,0.9054054054054054,0.9178082191780821,0.1204186745785439,0.8571428571428571,0.7180232558139535,0.9123414071510957,0.8907657657657657,0.9123414071510957,0.9014245014245013
7700,0.055424049496650696,0.89,0.7575757575757576,0.9552238805970149,0.8888888888888888,0.9552238805970149,0.9208633093525178,0.11988265855218733,0.8579686209744013,0.7063953488372093,0.9181084198385236,0.887402452619844,0.9181084198385236,0.9024943310657596
7800,0.05716071277856827,0.89,0.8,0.9285714285714286,0.9154929577464789,0.9285714285714286,0.921985815602837,0.12157373307099065,0.8530140379851362,0.7034883720930233,0.9123414071510957,0.8857782754759238,0.9123414071510957,0.8988636363636363
7900,0.036979008466005325,0.96,0.88,0.9866666666666667,0.961038961038961,0.9866666666666667,0.9736842105263157,0.12215625143920235,0.8538398018166804,0.7180232558139535,0.9077277970011534,0.8902714932126696,0.9077277970011534,0.8989149057681324
8000,0.059944167733192444,0.87,0.8055555555555556,0.90625,0.8923076923076924,0.90625,0.8992248062015504,0.12292007684154352,0.8521882741535921,0.7180232558139535,0.9054209919261822,0.8900226757369615,0.9054209919261822,0.8976558033161808
8100,0.04205344244837761,0.92,0.7575757575757576,1.0,0.8933333333333333,1.0,0.9436619718309859,0.12317345095659463,0.8538398018166804,0.7005813953488372,0.9146482122260668,0.8850446428571429,0.9146482122260668,0.8996029495178672
8200,0.049862608313560486,0.93,0.8611111111111112,0.96875,0.9253731343283582,0.96875,0.9465648854961832,0.12208934883590854,0.8554913294797688,0.7063953488372093,0.9146482122260668,0.8870246085011185,0.9146482122260668,0.9006246450880182
8300,0.0539938360452652,0.93,0.8064516129032258,0.9855072463768116,0.918918918918919,0.9855072463768116,0.951048951048951,0.12470249415496941,0.8464079273327828,0.7034883720930233,0.903114186851211,0.8847457627118644,0.903114186851211,0.8938356164383563
8400,0.040317222476005554,0.94,0.8260869565217391,0.974025974025974,0.9493670886075949,0.974025974025974,0.9615384615384615,0.12459966988475145,0.8538398018166804,0.7325581395348837,0.9019607843137255,0.8947368421052632,0.9019607843137255,0.8983342906375646
8500,0.042765021324157715,0.94,0.8611111111111112,0.984375,0.9264705882352942,0.984375,0.9545454545454545,0.12548622753866154,0.8521882741535921,0.747093023255814,0.8938869665513264,0.8990719257540604,0.8938869665513264,0.8964719491035281
8600,0.03144603222608566,0.94,0.8095238095238095,0.9746835443037974,0.9506172839506173,0.9746835443037974,0.9625,0.1264170298353056,0.8554913294797688,0.686046511627907,0.922722029988466,0.8810572687224669,0.922722029988466,0.9014084507042254
8700,0.055402010679244995,0.9,0.75,0.9583333333333334,0.9078947368421053,0.9583333333333334,0.9324324324324325,0.12834277219166645,0.8521882741535921,0.7296511627906976,0.9008073817762399,0.8935926773455377,0.9008073817762399,0.8971855255600228
8800,0.03467492759227753,0.95,0.8333333333333334,0.9868421052631579,0.9493670886075949,0.9868421052631579,0.967741935483871,0.12766567075605845,0.8521882741535921,0.7063953488372093,0.9100346020761245,0.8865168539325843,0.9100346020761245,0.8981217985202049
8900,0.03213421627879143,0.95,0.8275862068965517,1.0,0.9342105263157895,1.0,0.9659863945578232,0.1250010332404107,0.8530140379851362,0.6976744186046512,0.9146482122260668,0.8840579710144928,0.9146482122260668,0.8990929705215418
9000,0.04214366897940636,0.93,0.967741935483871,0.9130434782608695,0.984375,0.9130434782608695,0.9473684210526315,0.1283307845152103,0.856317093311313,0.7122093023255814,0.9134948096885813,0.8888888888888888,0.9134948096885813,0.9010238907849829
9100,0.03688548132777214,0.93,0.8709677419354839,0.9565217391304348,0.9428571428571428,0.9565217391304348,0.9496402877697843,0.12673037567979786,0.8579686209744013,0.7180232558139535,0.9134948096885813,0.890888638920135,0.9134948096885813,0.9020501138952164
9200,0.03883877396583557,0.93,0.9259259259259259,0.9315068493150684,0.9714285714285714,0.9315068493150684,0.9510489510489512,0.1288678770857621,0.8530140379851362,0.7325581395348837,0.9008073817762399,0.8946162657502864,0.9008073817762399,0.8977011494252874
9300,0.041725702583789825,0.92,0.8571428571428571,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.1271881330983711,0.8579686209744013,0.7296511627906976,0.908881199538639,0.8944381384790011,0.908881199538639,0.9016018306636155
9400,0.05587667599320412,0.9,0.76,0.9466666666666667,0.922077922077922,0.9466666666666667,0.9342105263157895,0.13071930969559714,0.8579686209744013,0.6976744186046512,0.9215686274509803,0.884828349944629,0.9215686274509803,0.9028248587570621
9500,0.04131922870874405,0.94,0.7727272727272727,0.9871794871794872,0.9390243902439024,0.9871794871794872,0.9625,0.12981229859677257,0.8538398018166804,0.7180232558139535,0.9077277970011534,0.8902714932126696,0.9077277970011534,0.8989149057681324
9600,0.03489137440919876,0.94,0.9333333333333333,0.9428571428571428,0.9705882352941176,0.9428571428571428,0.9565217391304348,0.13202826451984623,0.8521882741535921,0.7209302325581395,0.9042675893886967,0.8909090909090909,0.9042675893886967,0.8975386376645678
9700,0.04527181014418602,0.92,0.8461538461538461,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.12794625536119694,0.856317093311313,0.7441860465116279,0.9008073817762399,0.8987341772151899,0.9008073817762399,0.8997695852534562
9800,0.05550943315029144,0.92,0.8148148148148148,0.958904109589041,0.9333333333333333,0.958904109589041,0.9459459459459458,0.1326350944714099,0.8554913294797688,0.7412790697674418,0.9008073817762399,0.8977011494252873,0.9008073817762399,0.899251583189407
9900,0.06226135790348053,0.88,0.75,0.953125,0.8714285714285714,0.953125,0.9104477611940298,0.13380698338323502,0.8521882741535921,0.7034883720930233,0.9111880046136102,0.8856502242152466,0.9111880046136102,0.8982376350198976
